2025-08-15 09:49:07,508 | INFO | __main__:__init__:85 | AIBot initialized with models: IV Predictor, Price Predictor, Anomaly Detector
2025-08-15 14:03:28,548 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:03:29,010 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:03:29,010 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:03:29,010 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:03:29,010 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:03:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:03:38,553 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:03:39,210 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:03:39,210 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:03:39,210 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:03:39,210 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:03:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:03:48,546 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:03:49,092 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:03:49,092 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:03:49,092 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:03:49,092 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:03:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:03:58,548 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:03:59,157 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:03:59,157 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:03:59,157 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:03:59,157 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:03:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:04:08,548 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:04:09,061 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:04:09,061 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:04:09,061 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:04:09,061 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:04:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:04:18,543 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:04:19,104 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:04:19,104 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:04:19,104 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:04:19,104 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:04:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:04:28,558 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:04:29,053 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:04:29,053 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:04:29,053 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:04:29,053 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:04:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:04:38,558 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:04:39,229 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:04:39,229 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:04:39,229 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:04:39,245 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:04:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:04:48,553 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:04:49,164 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:04:49,164 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:04:49,164 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:04:49,164 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:04:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:04:58,558 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:04:59,166 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:04:59,166 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:04:59,166 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:04:59,167 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:04:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:05:08,557 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:05:09,100 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:05:09,100 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:05:09,100 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:05:09,100 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:05:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:05:18,549 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:05:19,365 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:05:19,365 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:05:19,365 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:05:19,365 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:05:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:05:28,545 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:05:29,072 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:05:29,072 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:05:29,072 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:05:29,072 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:05:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:05:38,544 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:05:39,729 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:05:39,729 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:05:39,729 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:05:39,729 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:05:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:05:48,549 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:05:49,737 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:05:49,737 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:05:49,737 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:05:49,737 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:05:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:05:58,557 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:05:59,685 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:05:59,685 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:05:59,685 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:05:59,685 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:05:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:06:08,552 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:06:09,704 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:06:09,704 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:06:09,704 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:06:09,704 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:06:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:06:18,551 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:06:19,733 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:06:19,733 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:06:19,733 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:06:19,733 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:06:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:06:28,557 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:06:29,711 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:06:29,711 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:06:29,711 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:06:29,711 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:06:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:06:38,556 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:06:39,647 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:06:39,647 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:06:39,647 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:06:39,647 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:06:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:06:48,558 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:06:49,713 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:06:49,713 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:06:49,713 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:06:49,713 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:06:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:06:58,547 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:06:59,664 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:06:59,664 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:06:59,664 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:06:59,664 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:06:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:07:08,543 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:07:09,729 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:07:09,729 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:07:09,729 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:07:09,729 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:07:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:07:18,545 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:07:19,715 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:07:19,715 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:07:19,715 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:07:19,715 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:07:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:07:28,552 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:07:29,829 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:07:29,829 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:07:29,829 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:07:29,829 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:07:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:07:38,544 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:07:39,743 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:07:39,743 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
